reference,company_reference,date,internal_value,n_assets,mail_group_spf__sev_total_cnt_INFO,mail_group_spf__sev_total_cnt_LOW,mail_group_spf__sev_total_cnt_MEDIUM,mail_group_spf__sev_total_cnt_HIGH,mail_group_dmarc__sev_total_cnt_INFO,mail_group_dmarc__sev_total_cnt_LOW,mail_group_dmarc__sev_total_cnt_MEDIUM,mail_group_dmarc__sev_total_cnt_HIGH,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0001-snap-006,synth-org-0001,2024-06-29,65.902,34.0,31.0,18.0,12.0,11.0,1.0,14.0,0.0,0.0,-0.5495360669148238,1.9311388608423221,3.857940083767173,-1.2131027973981305,1.7648872444012744,-10.95220935171304,-6.938700025278956,3.7573224024698635,5.750882773253791,7.177327129690429,-12.541539104092443,-19.19528160455718,-16.897308852202855,-26.761735151820286,-8.029035234803889,-5.089887222665141,-5.281637277386591,10.501117817774182,-12.686914797710687,-12.882055304852766,-4.210758371044608,49.88743666118283,24.7391500000377,-12.249788297018494,-22.37634794080062,42.0849163294167,26.22442263345485,-33.988990247438004,-41.959102375052424,-16.32291622626747,-30.34860008008177,-56.7958130964121,-7.100173354890286,3.264296560939688,-41.42197414453615,47.947792711070704,-22.427857161188225,8.663900073540521,-74.99241109771867,8.08204172557095
synth-org-0001-snap-007,synth-org-0001,2024-07-29,67.488,32.0,28.0,15.0,9.0,6.0,1.0,14.0,0.0,0.0,1.8032756839254183,-0.22662053577838573,-0.39874448078140035,-1.2053599997680926,2.131640941567475,1.847214810117512,4.513006735195605,9.080557667953952,-0.2045632719242893,3.769157530540166,22.94173640342868,1.3408608679701668,-9.10618966798972,-0.9417889635666052,-21.323034530431467,7.473939577439392,10.568424621999764,23.713880478167845,-22.27768613279459,-7.70364747711517,-7.3044216587713775,17.795828770952483,12.916435830589194,-35.23893366774094,-6.740896128595346,-24.09076522662613,-2.790466857064831,-3.2267273653627724,-7.682005139260855,9.300138648093279,7.42354262201578,11.477261955925785,28.448355662362307,-43.996899165284056,34.41418906559596,60.53478856875101,-2.0845437365035786,36.30505588235538,-2.8008697773125912,81.0697124136888
synth-org-0001-snap-008,synth-org-0001,2024-08-28,68.793,29.0,28.0,15.0,9.0,6.0,1.0,14.0,0.0,0.0,0.3147379502223265,0.7695320686034725,4.414751476042213,3.4571870325716603,13.242796734724491,-4.612874614787928,10.237673382204832,-14.230382487754104,-0.76453308335194,-5.3950174906428785,-11.118071928083882,10.34511625778579,-13.028036670906676,10.891086871335707,-12.44144184419559,13.659285450227651,-7.816213359870075,-1.8063204247738185,-22.686115351370617,8.88598175805656,10.59769720798134,6.1157429759939,-21.320409339841902,-23.77969854616195,-5.414402939228627,-41.28954730940502,33.496519667194605,21.504147928896863,-7.046669503063085,12.489138742612397,18.718127888903467,-7.60007191104386,33.42809990339604,29.722756477334265,24.653088344378116,-4.051909743983937,-16.549517659845264,13.058150413320853,15.051886840654463,17.23515869276857
synth-org-0001-snap-009,synth-org-0001,2024-09-27,68.172,28.0,28.0,15.0,9.0,6.0,1.0,14.0,0.0,0.0,-0.34961500066870455,-0.03410445978804561,2.5411310595064727,1.468313172064715,5.191877518255854,-2.7297057906505744,4.20085648012529,-5.998750864884943,1.4284270086703568,-0.015531322397604299,5.251646934265175,-11.73353524562593,-14.960147343392926,-22.46818902404715,-43.55468287013298,11.284117728907573,-28.20952539844142,-2.489894643722393,-28.647595749280242,-22.69608059605121,8.118125846764801,27.846369349353054,-6.6563910859907045,22.32234587748868,-20.87133096294649,22.192189036002144,-31.667982004129158,-40.62055840212236,-1.4134851046856964,8.102469375324938,-0.11466340004626341,7.155170622056826,26.615845347555016,59.28283557787019,-36.85022621203744,-75.75206154486473,-42.771598840495145,-0.8832429703363772,91.12533758530027,-24.42056959309031
synth-org-0001-snap-010,synth-org-0001,2024-10-27,69.342,30.0,25.0,9.0,3.0,5.0,1.0,14.0,0.0,0.0,1.0280234363924838,1.6000046178111933,-7.732098320732517,4.929642970542235,-9.01348941093572,1.357176935593793,14.41214029736146,-5.5209000005111575,4.625394317247488,0.42814361147981767,19.722071375063006,-2.5720511683508125,-21.33889365683308,-3.834827462495614,17.04529277008884,12.000220140317053,-31.622708392593392,7.357638097867364,31.37304040743595,35.450901222656356,-56.70867336557591,6.930638567098826,-19.77500954673703,-1.2893595047153052,-36.569092168412645,10.007796466736313,-54.92306915870219,14.943926307808697,18.71990964749948,18.115800032412256,12.370804082195013,12.812910174908422,-30.487717419788726,31.74072642267134,-32.11134731091745,-41.54891735713307,61.459382460701136,-58.2256550926456,-36.11040244508145,-126.75109808639903
synth-org-0001-snap-011,synth-org-0001,2024-11-26,67.761,31.0,25.0,9.0,3.0,5.0,0.0,9.0,0.0,0.0,-1.9443535584054936,2.1153430672041003,-1.884133623903375,2.8218288626704995,-0.9718929932010522,-3.1027753906063316,-0.32050702550864907,-3.547138048666842,0.8482885736057927,1.9392317522710627,-8.259803444484948,22.972983741647393,-8.667862253251952,4.832367161425866,2.037296560193547,-17.003007592572988,7.922420079360143,30.135679291706975,-27.893300182637063,17.862413551478006,20.980413706781018,17.06497710641816,11.968334248649697,11.473206701722383,21.37353232107076,-22.521069660945248,24.638768445306802,-6.024533712247605,3.760162399925303,39.43329691860404,-13.421823601628716,25.122842060616687,17.680304721741404,27.10969683319818,19.983696135989742,52.78609087131335,30.247345963081223,80.90635361214743,73.25798199250418,42.40876240602145
synth-org-0002-snap-000,synth-org-0002,2024-01-01,82.443,72.0,29.0,24.0,29.0,1.0,13.0,35.0,19.0,13.0,0.6962641085667809,0.4185727630343875,1.1685694355050753,-4.37927149381187,0.5512565643901762,3.23325232768184,-7.3315582925281175,5.223398983170158,-5.332039029083149,-22.30743620938275,-2.4518988323908237,-11.901369194892256,-6.2502197449034,-18.27117319871607,-11.068967022435665,-6.887220320568389,9.611391945160568,-20.543776207329632,10.50883990474138,33.94386084261289,26.476692663428018,8.292135699983998,6.195135363798093,0.842936978782638,23.610025883159008,-6.463632632733721,56.3535225817335,-23.011128111025254,-31.778932292818457,52.17526919895424,-53.33027537809513,-11.384720585195522,50.90814885454997,-16.182669735014258,-34.40665551596341,-0.501932396923807,-86.172206868212,24.333057813796064,-27.12275154944496,28.471082816223976
synth-org-0002-snap-001,synth-org-0002,2024-01-31,81.88,72.0,23.0,21.0,26.0,0.0,11.0,29.0,12.0,7.0,-0.7055124878971285,-1.1042306139982436,5.37006008295332,-3.9305503369263595,-10.364609304550276,-2.059114474763772,1.5906796328507984,25.1703657032125,-10.625236093184483,-13.959141951405321,6.825752658670382,-4.507271938210481,17.793923189365177,-0.27778209229150425,11.609141557866796,-34.02372985661113,-5.2942462884893855,-14.33576654523225,9.203924101006967,-9.978622443656073,4.0376225554379515,19.839165689679852,41.434208898787304,-16.995272676729407,-15.787838173993517,24.453862054684986,28.552378702053023,-12.570688293127919,3.782087255213942,-5.335792136981587,-24.636830051345914,45.88849189938393,28.864492361046853,-1.2148102557549607,5.95876579031931,11.798512893551989,42.99911001335579,-14.446501788281463,51.81860749553805,57.52857197315055
synth-org-0002-snap-002,synth-org-0002,2024-03-01,81.059,74.0,23.0,21.0,26.0,0.0,5.0,24.0,8.0,7.0,-0.26909028509196586,-4.1450280893273845,-3.0600542839701115,0.1374156104891742,2.5925158357660423,2.151528768890719,3.588737750091802,-15.243031352184584,0.14394362367830468,1.6805519089562626,-3.7467298598998604,13.167270154503242,7.078681938433139,-3.4855465410492488,7.0550720117680195,6.081506520088799,7.037298436259029,5.641050223483924,5.534926466709848,9.696161117810206,27.915915863887182,-40.264407056401645,26.87170608192244,7.707503468820176,3.4720934511817902,20.52578896668456,-49.491033261201466,13.034129544038356,35.305413276862865,-21.359237322419997,-3.41704277183966,57.45449251969146,3.8789002660640826,34.160972646726364,18.613242015589357,2.455545897385602,-19.108130643330384,-33.30102783459378,0.32252304975301904,-46.09493468145311
synth-org-0002-snap-003,synth-org-0002,2024-03-31,81.979,74.0,20.0,17.0,23.0,0.0,5.0,24.0,8.0,7.0,-0.7123112927254025,0.7672641468044645,0.36665752173327615,-6.088105329424932,0.3689196451748815,-1.0095245869586216,-0.551032650859151,13.996205139111215,0.828711927450431,-2.6872290903344336,18.64195430659722,-0.2726159486412061,11.647250109523068,-21.26672926737328,-7.218512731350705,-7.700194720048972,-12.163669622868737,-11.075980830264152,-34.70687766880677,20.70754787754966,26.087530405492412,40.954676332257826,-20.8821443664181,7.2002950987779695,11.912984693395167,13.923658723190126,49.88114946109923,-43.04553976477625,5.1374582956004495,-25.82839536471002,-52.701232186399146,-20.777844836395165,11.932026423780123,43.57965292100736,-38.60790278571741,39.40510137625544,36.45975036874733,-34.8969067168449,18.35788810067372,59.37667155537957
synth-org-0002-snap-004,synth-org-0002,2024-04-30,83.597,72.0,20.0,17.0,23.0,0.0,5.0,24.0,8.0,7.0,-1.9249709836722566,-3.3976872680693826,-2.0044966697981716,1.826578416776387,5.886029146433591,-2.8117932338968625,-14.23917823379536,-3.373645244912336,15.722066770097767,17.079568358100115,10.787099912817826,7.038553151204441,-12.910219317270172,24.56659188483907,-19.49564333329615,15.81454681157023,9.298509557750865,14.670031124263605,-3.667324444218185,-5.241110468752027,-13.45000626827255,18.697252045148975,-14.294423414073114,-22.14923643684576,1.478336077248223,1.4310008459809322,0.36089976232555465,-25.30529659713364,-25.853713392752166,-6.545953153126024,60.54140529875231,10.61389789827211,17.83718870780025,-19.78970336063123,-41.43198934400935,7.467069102587442,-0.5257628591811284,-50.633693333557744,18.104455888641645,70.85563752823107
synth-org-0002-snap-005,synth-org-0002,2024-05-30,84.778,75.0,20.0,17.0,23.0,0.0,5.0,24.0,8.0,7.0,0.5256319396777306,-1.720324662232031,-0.4101791909568605,0.6191093872830048,2.0708326795654357,-7.140602375596437,-2.4800364694452233,1.3562767022405384,-4.719938972618916,16.480373934886924,4.912477488109056,-13.213283930141756,-1.8962057236784369,8.595803126789573,13.710467881500307,-15.739368862923497,11.707332440616199,-6.540489729914414,10.134555176952551,-25.61774942146601,-5.967164425152395,19.683526362464402,-23.823116308947164,16.89408901534902,20.644800683433978,43.34459562615639,29.516124746172327,-12.237714406905189,-16.753205388752395,32.00151990689808,-44.07434057767151,-18.670063486774136,-6.222361758772382,-13.557655741504005,72.83788092958098,-40.06019345666435,2.703871860540559,24.271820144565993,50.494968611925586,-11.788744226437792
synth-org-0002-snap-006,synth-org-0002,2024-06-29,85.459,76.0,20.0,17.0,23.0,0.0,5.0,24.0,8.0,7.0,-1.3806447493334024,-3.877804912850484,1.4539935307780283,1.371555357643438,10.616978471288302,-0.11064214005899325,-4.95408139002435,-5.639150176875176,12.099403488288234,-8.730085337342446,9.68229649922945,-30.24080967754234,-10.167721380104272,-16.464929847649948,30.60973076824008,-13.074276010781102,11.941831022769282,-21.110907947700863,-4.852308066781785,-13.790833308766297,-9.99424399316282,-1.2695657817751154,-10.498047444537864,-22.364151373992915,2.0317277042910495,-20.43059111664479,4.644631317410345,-21.566645069057703,-2.3313440610624343,-15.348098317434928,6.333735892203745,10.76008667916632,-33.98074109643395,13.324155017618976,-5.28602967283618,46.034170768781124,-32.37023862407069,11.496485397395737,-12.100968963255427,11.080175944560642
synth-org-0002-snap-007,synth-org-0002,2024-07-29,87.879,76.0,20.0,17.0,23.0,0.0,5.0,24.0,8.0,7.0,1.2107469663118817,0.4211324859334377,3.564805772572626,-1.4271760059710963,5.640058559853086,1.1329931290249762,-2.0410339926331327,3.9851345270518497,-4.529395042707309,-5.519637195683062,0.0773904671788635,-3.419610006165974,-10.25089800118066,5.734154423869442,-5.10282638138064,9.105097134494093,0.17921442842843102,-39.525946689932425,-0.27883824050344874,10.135581618245572,-45.291986201954245,-26.294285218943646,-19.495001886666365,-10.766707269124547,33.7559161916986,69.58524268709215,-7.076434640515196,-1.7665196180469982,9.297886218624088,-47.68698952262155,-32.93237923827407,-5.350653366014705,3.8249178210122503,-0.9853370060668194,-58.16321668042359,-63.53318931467881,51.10232093303637,30.549647068147774,36.67676209108633,26.25371325024764
synth-org-0002-snap-008,synth-org-0002,2024-08-28,90.729,79.0,20.0,17.0,23.0,0.0,0.0,17.0,3.0,4.0,0.8403876116516231,2.1703241212321647,0.22742719370884706,-0.4587299905740136,9.979453842278948,7.853111426326766,3.8882148417564757,-5.253193176847797,8.842029057819625,-1.2982554332697198,14.72506273362951,10.360292988695557,3.2910027852239634,16.54796352625384,12.2682274670253,13.901311589017643,-3.146101846999202,-19.795089019787312,-14.691801574125648,-26.46442291469693,39.65232078984343,-10.776971831318276,3.31805762650033,-15.145181868230473,19.98652198542363,-19.131941745937233,-18.988088233298715,65.6852995046475,-14.355051815264806,-67.66026097275284,22.50640514133748,-12.729619914797388,49.74970374730897,4.168192661687851,-41.15666083012457,-16.67256694031589,-9.198317595107829,27.07741832697355,-3.9617049840997756,102.05768082604772
synth-org-0002-snap-009,synth-org-0002,2024-09-27,90.318,78.0,20.0,17.0,23.0,0.0,0.0,17.0,3.0,4.0,-0.7475707518478302,-1.8465496920008633,-7.856801361074763,7.56432825167764,0.02408130415228732,-4.875093981864406,-2.711477472162522,5.518264515649277,1.1983713853637075,15.738857602925162,9.982231697350413,-8.422786691428925,-2.4666792171698213,13.719739125762722,-0.04156634788776802,-13.578402438791565,-16.739957438618966,-18.34040706059129,20.553051407488436,-3.892137456336691,-17.478086961468225,-6.897973079099528,-26.803004050583105,12.304290558059877,-9.786103297626887,-21.89335908596719,11.795094019124537,-12.046684165855602,25.142149767865472,40.638250183070994,34.35846451574761,-37.759743521644985,-4.7138801695765675,-40.59712715212673,13.903363120618167,25.750605129193772,-28.838422975634142,22.153701185712936,-0.3957035460155479,69.22718965213399
synth-org-0003-snap-000,synth-org-0003,2024-01-01,52.099,91.0,0.0,24.0,8.0,20.0,0.0,30.0,9.0,11.0,0.043304857063156094,3.5381522109986245,2.2501411682490575,-1.540502079552163,-5.655716066258504,-1.617527893559969,5.889875627362729,2.4725561036676753,0.5513251943493287,15.623040058771307,-6.143644946673345,14.552453027525132,-4.958071160121981,2.6606789074519357,-2.5567892925787237,4.491405286706817,-33.11168387960828,-0.5859256335997279,4.047548795193307,48.74129704891453,27.539460749454122,29.318517321327136,7.103466902669511,-15.54815421379796,18.116502549201513,24.594319924133018,20.688978099495692,48.136931796615606,-13.971243097029651,-74.7365844082458,-56.09244951006235,-39.46104800764424,54.1804470304135,49.369793025402224,34.14358019940948,-4.174945281482661,-23.411051350737328,42.71268690622141,-1.9103581154835818,4.382941576170865
